24,6,5,"2009-06-10 02:02:00","2009-06-10 02:02:00","followups21","","",0.0000,"N",\N,\N
25,6,5,"2009-06-10 02:02:00","2009-06-10 02:02:00","followups22","","",0.0000,"N",\N,\N
26,7,5,"2009-06-10 02:08:00","2009-06-10 02:08:00","followups17","","",0.0000,"N",\N,\N
27,7,5,"2009-06-10 02:08:00","2009-06-10 02:08:00","followups18","","",0.0000,"N",\N,\N
28,7,5,"2009-06-10 02:08:00","2009-06-10 02:08:00","followups24","","",0.0000,"N",\N,\N
29,7,5,"2009-06-10 02:08:00","2009-06-10 02:08:00","followups21","","",0.0000,"N",\N,\N
30,3,5,"2009-06-10 02:29:00","2009-06-10 02:29:00","followups24","","",0.0000,"N",\N,\N
31,2,5,"2009-06-10 02:29:00","2009-06-10 02:29:00","followups22","Moving into ASSIST housing automatically rejects application for Pannel support.","",0.0000,"N",\N,\N
32,4,5,"2009-06-10 02:36:00","2009-06-10 02:36:00","followups34","afadsf","",0.0000,"N",\N,\N
33,4,5,"2009-06-10 02:36:00","2009-06-10 02:36:00","followups34","asdfasdf","",0.0000,"N",\N,\N
34,4,5,"2009-06-12 02:36:00","2009-06-12 02:36:00","followups34","asdfasdfdsafasdfasfd","",0.0000,"N",\N,\N
35,8,5,"2009-06-10 02:44:00","2009-06-10 02:44:00","opening","","",0.0000,"N",\N,\N
36,8,5,"2009-06-10 02:44:00","2009-06-10 02:44:00","followups34","","",0.0000,"N",\N,\N
37,8,5,"2009-06-10 02:45:00","2009-06-10 02:45:00","followups30","","",0.0000,"N",\N,\N
38,8,5,"2009-06-11 02:45:00","2009-06-11 02:45:00","followups30","","",0.0000,"N",\N,\N
39,3,5,"2009-06-10 02:46:00","2009-06-10 02:46:00","followups21","","",0.0000,"N",\N,\N
40,3,5,"2009-06-10 02:46:00","2009-06-10 02:46:00","followups22","","",0.0000,"N",\N,\N
41,1,5,"2009-06-10 02:46:00","2009-06-10 02:46:00","followups30","","",0.0000,"N",\N,\N
42,9,5,"2009-06-10 04:54:00","2009-06-10 04:54:00","followups17","","",0.0000,"N",\N,\N
43,10,5,"2009-06-10 04:54:00","2009-06-10 04:54:00","followups17","","",0.0000,"N",\N,\N
44,7,5,"2009-06-10 04:58:00","2009-06-10 04:58:00","followups22","","",0.0000,"N",\N,\N
45,11,5,"2009-06-10 04:58:00","2009-06-10 04:58:00","followups17","","",0.0000,"N",\N,\N
46,9,5,"2009-06-10 04:58:00","2009-06-10 04:58:00","followups31","","",0.0000,"N",\N,\N
47,10,5,"2009-06-10 05:01:00","2009-06-10 05:01:00","followups20","","",0.0000,"N",\N,\N
48,11,5,"2009-06-10 05:01:00","2009-06-10 05:01:00","followups20","","",0.0000,"N",\N,\N
49,9,5,"2009-06-10 05:01:00","2009-06-10 05:01:00","followups20","","",0.0000,"N",\N,\N
50,8,5,"2009-06-12 00:39:00","2009-06-12 00:39:00","followups01","xlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj fxlaksdjf;asd fasl;dkfj ;klasdj f","",0.0000,"N",\N,\N
51,12,5,"2009-06-12 00:41:00","2009-06-12 00:41:00","followups17","dfjka;lfkja;lsdfasdf blah dfjka;lfkja;lsdfasdf blah dfjka;lfkja;lsdfasdf blah dfjka;lfkja;lsdfasdf blah dfjka;lfkja;lsdfasdf blah dfjka;lfkja;lsdfasdf blah dfjka;lfkja;lsdfasdf blah dfjka;lfkja;lsdfasdf blah dfjka;lfkja;lsdfasdf blah dfjka;lfkja;lsdfasdf blah dfjka;lfkja;lsdfasdf blah","",0.0000,"N",\N,\N
52,1,5,"2009-06-11 00:43:00","2009-06-11 00:43:00","followups30","","",0.0000,"N",\N,\N
53,1,9,"2009-06-12 00:48:00","2009-06-12 00:48:00","followups01","test","",0.0000,"N",\N,\N
54,13,9,"2009-06-12 00:56:00","2009-06-12 00:56:00","opening","","",0.0000,"N",\N,\N
55,13,9,"2009-06-12 01:03:00","2009-06-12 01:03:00","followups01","foo","",0.0000,"N",\N,\N
56,14,9,"2009-06-12 01:04:00","2009-06-12 01:04:00","followups17","foo","",0.0000,"N",\N,\N
57,15,8,"2009-06-15 23:38:00","2009-06-15 23:38:00","followups17","","",0.0000,"N",\N,\N
58,13,8,"2009-06-15 23:44:00","2009-06-15 23:44:00","scores_update","","",0.0000,"N",\N,\N
59,16,8,"2009-06-16 00:19:00","2009-06-16 00:19:00","opening","","",0.0000,"N",\N,\N
60,17,8,"2009-06-16 00:20:00","2009-06-16 00:20:00","opening","","",0.0000,"N",\N,\N
61,18,8,"2009-06-16 00:21:00","2009-06-16 00:21:00","opening","","",0.0000,"N",\N,\N
62,19,9,"2009-06-16 00:22:00","2009-06-16 00:22:00","opening","","",0.0000,"N",\N,\N
63,20,9,"2009-06-16 00:22:00","2009-06-16 00:22:00","opening","","",0.0000,"N",\N,\N
64,21,9,"2009-06-16 00:24:00","2009-06-16 00:24:00","opening","","",0.0000,"N",\N,\N
65,22,9,"2009-06-16 00:25:00","2009-06-16 00:25:00","opening","","",0.0000,"N",\N,\N
66,23,9,"2009-06-16 00:26:00","2009-06-16 00:26:00","opening","","",0.0000,"N",\N,\N
67,24,9,"2009-06-16 00:26:00","2009-06-16 00:26:00","opening","","",0.0000,"N",\N,\N
68,25,9,"2009-06-16 00:27:00","2009-06-16 00:27:00","opening","","",0.0000,"N",\N,\N
69,26,5,"2009-06-16 00:51:00","2009-06-16 00:51:00","opening","","",0.0000,"N",\N,\N
70,26,5,"2009-06-17 16:15:00","2009-06-17 16:15:00","followups01","Nullam tristique mauris quis arcu commodo eget varius velit ultricies. Vivamus quis massa nibh, non placerat dui. Duis odio erat, posuere congue tincidunt quis, vestibulum at massa. Ut consectetur mi at nisi feugiat vestibulum. \
\
In rutrum lobortis iaculis. Class aptent taciti sociosqu ad litora torquent per conubia nostra, per inceptos himenaeos. Nulla facilisi. Proin dui enim, accumsan sed bibendum id, mattis quis velit. Donec a convallis est. Morbi non mauris sapien, at facilisis nisi. Quisque et dui sed nibh ornare pharetra ut a erat.","",0.0000,"N",\N,\N
71,26,5,"2009-06-18 11:10:00","2009-06-18 11:10:00","followups02","Phasellus ipsum nibh, venenatis eget eleifend vitae, consequat in eros. Donec vel nibh odio, nec tincidunt mi. Aenean placerat, ipsum non fringilla faucibus, erat odio scelerisque massa, eget pharetra diam ante eget purus. Maecenas ac arcu non lorem accumsan vestibulum nec ut libero. Ut sagittis varius leo, at imperdiet lacus scelerisque non. \
\
Suspendisse sodales, lectus et porttitor semper, urna est consequat felis, vitae aliquet nulla urna at est. Nam pretium sapien vitae ante sausages tincidunt in ultricies arcu pharetra. Duis in ipsum ligula. Phasellus sodales felis a lacus auctor luctus. Vestibulum dignissim, urna nec ullamcorper pulvinar, purus tellus lacinia sapien, ut tempor quam ligula quis leo. \
\
Sed porttitor porttitor mauris eget malesuada!","",0.0000,"N",\N,\N
72,27,9,"2009-06-16 03:49:00","2009-06-16 03:49:00","followups17","","",0.0000,"N",\N,\N
73,27,9,"2009-06-16 03:57:00","2009-06-16 03:57:00","followups19","","",0.0000,"N",\N,\N
74,28,9,"2009-06-16 03:57:00","2009-06-16 03:57:00","followups17","","",0.0000,"N",\N,\N
75,28,5,"2009-06-16 03:58:00","2009-06-16 03:58:00","followups18","","",0.0000,"N",\N,\N
76,28,5,"2009-06-16 04:11:00","2009-06-16 04:11:00","followups28","","",0.0000,"N",\N,\N
77,29,5,"2009-06-16 04:14:00","2009-06-16 04:14:00","followups17","","",0.0000,"N",\N,\N
78,29,5,"2009-06-16 04:14:00","2009-06-16 04:14:00","followups19","","",0.0000,"N",\N,\N
79,30,5,"2009-06-16 05:31:00","2009-06-16 05:31:00","followups17","","",0.0000,"N",\N,\N
80,30,5,"2009-06-16 05:32:00","2009-06-16 05:32:00","followups35","","",0.0000,"N",\N,\N
81,21,8,"2009-06-16 06:04:00","2009-06-16 06:04:00","followups34","This client is a fish","",0.0000,"N",\N,\N
82,26,5,"2009-06-11 06:08:00","2009-06-11 06:08:00","followups34","Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur.","",0.0000,"N",\N,\N
83,28,5,"2009-06-17 01:20:00","2009-06-17 01:20:00","followups24","","",0.0000,"N",\N,\N
84,31,5,"2009-06-17 01:20:00","2009-06-17 01:20:00","opening","","",0.0000,"N",\N,\N
85,32,5,"2009-06-17 01:20:00","2009-06-17 01:20:00","followups17","","",0.0000,"N",\N,\N
86,32,5,"2009-06-17 01:21:00","2009-06-17 01:21:00","followups18","","",0.0000,"N",\N,\N
87,32,5,"2009-06-17 01:21:00","2009-06-17 01:21:00","followups23","","",0.0000,"N",\N,\N
88,12,5,"2009-06-18 02:28:00","2009-06-18 02:28:00","followups18","","",0.0000,"N",\N,\N
89,15,5,"2009-06-18 02:28:00","2009-06-18 02:28:00","followups18","","",0.0000,"N",\N,\N
90,12,5,"2009-06-19 03:17:00","2009-06-19 03:17:00","followups28","","",0.0000,"N",\N,\N
91,8,5,"2009-06-18 03:43:00","2009-06-18 03:43:00","scores_update","","",0.0000,"N",\N,\N
92,28,5,"2009-06-18 06:04:00","2009-06-18 06:04:00","followups21","","",0.0000,"N",\N,\N
93,32,5,"2009-06-18 06:07:00","2009-06-18 06:07:00","followups24","","",0.0000,"N",\N,\N
94,33,5,"2009-06-18 23:50:00","2009-06-18 23:50:00","opening","","",0.0000,"N",\N,\N
95,33,5,"2009-06-18 23:55:00","2009-06-18 23:55:00","scores_update","","",0.0000,"N",\N,\N
96,33,11,"2009-06-19 14:15:00","2009-06-19 14:15:00","followups02","Looked at all sorts of jolly things, bearing in mind it's boris.","",0.0000,"N",\N,\N
97,34,11,"2009-06-19 14:17:00","2009-06-19 14:17:00","followups17","He's a toff but please help","",0.0000,"N",\N,\N
98,14,11,"2009-06-19 14:21:00","2009-06-19 14:21:00","followups19","He's a mass murder and rubbish fashion sense (the man reason is we don't like his hat)","",0.0000,"N",\N,\N
99,34,11,"2009-06-19 14:22:00","2009-06-19 14:22:00","followups20","Who could refuse Boris. He's lovely.","",0.0000,"N",\N,\N
100,34,11,"2009-06-19 14:24:00","2009-06-19 14:24:00","followups21","He is now dead after 14,415 days support","",0.0000,"N",\N,\N
101,34,11,"2009-06-19 14:26:00","2009-06-19 14:26:00","followups21","You're fired!!","",0.0000,"N",\N,\N
102,34,11,"2009-06-19 14:28:00","2009-06-19 14:28:00","followups22","","",0.0000,"N",\N,\N
103,35,12,"2009-06-19 14:31:00","2009-06-19 14:31:00","followups17","Boris is back again!","",0.0000,"N",\N,\N
104,35,12,"2009-06-19 14:32:00","2009-06-19 14:32:00","followups18","ok","",0.0000,"N",\N,\N
105,35,12,"2009-06-19 14:36:00","2009-06-19 14:36:00","followups23","","",0.0000,"N",\N,\N
106,35,12,"2009-06-19 14:38:00","2009-06-19 14:38:00","followups24","he's in!!","",0.0000,"N",\N,\N
107,13,12,"2009-06-19 14:43:00","2009-06-19 14:43:00","followups30","Pain in the you know where!","",0.0000,"N",\N,\N
108,13,12,"2009-06-19 14:46:00","2009-06-19 14:46:00","followups34","remind Tendero to turn up!!!!","",0.0000,"N",\N,\N
109,9,12,"2009-06-19 14:50:00","2009-06-19 14:50:00","followups27","","",0.0000,"N",\N,\N
110,9,12,"2009-06-19 14:50:00","2009-06-19 14:50:00","followups29","SAL appt","",0.0000,"N",\N,\N
111,10,12,"2009-06-19 14:50:00","2009-06-19 14:50:00","followups27","","",0.0000,"N",\N,\N
112,11,12,"2009-06-19 14:50:00","2009-06-19 14:50:00","followups27","","",0.0000,"N",\N,\N
113,35,12,"2009-06-19 14:50:00","2009-06-19 14:50:00","followups29","did not collect today","",0.0000,"N",\N,\N
114,10,13,"2009-06-19 15:08:00","2009-06-19 15:08:00","followups29","give his letter please","",0.0000,"N",\N,\N
115,36,5,"2009-06-21 12:41:00","2009-06-21 12:41:00","followups17","","",0.0000,"N",\N,\N
116,36,5,"2009-06-21 12:41:00","2009-06-21 12:41:00","followups20","","",0.0000,"N",\N,\N
117,36,5,"2009-06-21 14:10:00","2009-06-21 14:10:00","followups21","","",0.0000,"N",\N,\N
118,36,5,"2009-06-21 14:15:00","2009-06-21 14:15:00","followups21","","",0.0000,"N",\N,\N
119,36,5,"2009-06-21 14:15:00","2009-06-21 14:15:00","followups21","","",0.0000,"N",\N,\N
120,36,5,"2009-06-21 14:15:00","2009-06-21 14:15:00","followups21","","",0.0000,"N",\N,\N
121,36,5,"2009-06-21 14:16:00","2009-06-21 14:16:00","followups21","","",0.0000,"N",\N,\N
122,36,5,"2009-06-21 14:16:00","2009-06-21 14:16:00","followups21","","",0.0000,"N",\N,\N
123,36,5,"2009-06-21 14:16:00","2009-06-21 14:16:00","followups21","","",0.0000,"N",\N,\N
124,36,5,"2009-06-21 14:17:00","2009-06-21 14:17:00","followups21","","",0.0000,"N",\N,\N
125,36,5,"2009-06-21 14:17:00","2009-06-21 14:17:00","followups21","","",0.0000,"N",\N,\N
126,36,5,"2009-06-21 14:20:00","2009-06-21 14:20:00","followups21","","",0.0000,"N",\N,\N
127,9,5,"2009-06-21 14:32:00","2009-06-21 14:32:00","followups21","","",0.0000,"N",\N,\N
128,9,5,"2009-06-21 14:32:00","2009-06-21 14:32:00","followups21","","",0.0000,"N",\N,\N
129,9,5,"2009-06-21 14:32:00","2009-06-21 14:32:00","followups22","","",0.0000,"N",\N,\N
130,37,5,"2009-06-21 14:33:00","2009-06-21 14:33:00","followups17","","",0.0000,"N",\N,\N
131,37,5,"2009-06-21 14:33:00","2009-06-21 14:33:00","followups20","","",0.0000,"N",\N,\N
132,1,5,"2009-06-21 14:33:00","2009-06-21 14:33:00","followups34","","",0.0000,"N",\N,\N
133,37,5,"2009-06-21 14:34:00","2009-06-21 14:34:00","followups21","","",0.0000,"N",\N,\N
134,37,5,"2009-06-21 14:34:00","2009-06-21 14:34:00","followups21","","",0.0000,"N",\N,\N
135,37,5,"2009-06-21 14:34:00","2009-06-21 14:34:00","followups27","","",0.0000,"N",\N,\N
136,37,5,"2009-06-21 14:34:00","2009-06-21 14:34:00","followups29","zap","",0.0000,"N",\N,\N
137,37,5,"2009-06-21 14:35:00","2009-06-21 14:35:00","followups27","","",0.0000,"N",\N,\N
138,38,5,"2009-06-21 14:38:00","2009-06-21 14:38:00","followups17","","",0.0000,"N",\N,\N
139,37,5,"2009-06-21 14:43:00","2009-06-21 14:43:00","followups27","","",0.0000,"N",\N,\N
140,37,5,"2009-06-21 14:43:00","2009-06-21 14:43:00","followups29","zambags","",0.0000,"N",\N,\N
141,16,11,"2009-06-22 18:23:00","2009-06-22 18:23:00","followups01","Abbas shared his chocolate with me","",0.0000,"N",\N,\N
142,10,11,"2009-06-22 18:32:00","2009-06-22 18:32:00","followups27","","",0.0000,"N",\N,\N
143,11,11,"2009-06-22 18:32:00","2009-06-22 18:32:00","followups27","","",0.0000,"N",\N,\N
144,35,11,"2009-06-22 18:32:00","2009-06-22 18:32:00","followups27","","",0.0000,"N",\N,\N
145,36,11,"2009-06-22 18:32:00","2009-06-22 18:32:00","followups29","Broke his leg so couldn't get in. 2 weeks money next week.","",0.0000,"N",\N,\N
146,37,11,"2009-06-22 18:32:00","2009-06-22 18:32:00","followups27","","",0.0000,"N",\N,\N
147,39,11,"2009-06-22 19:01:00","2009-06-22 19:01:00","followups17","He's really desperate","",0.0000,"N",\N,\N
148,40,11,"2009-06-22 19:01:00","2009-06-22 19:01:00","followups17","He's slept rough twice","",0.0000,"N",\N,\N
149,41,11,"2009-06-22 19:02:00","2009-06-22 19:02:00","followups17","","",0.0000,"N",\N,\N
150,42,13,"2009-06-24 16:22:00","2009-06-24 16:22:00","followups17","","",0.0000,"N",\N,\N
